datetime,open,high,low,close,volume
2019-06-04 01:36:00+00:00,8028.82,8029.0,8012.78,8019.55,85.48343
2019-06-04 01:37:00+00:00,8019.67,8019.7,8003.41,8006.3,55.054371
2019-06-04 01:38:00+00:00,8006.3,8006.3,7990.0,7993.49,80.368151
2019-06-04 01:39:00+00:00,7990.12,8007.9,7990.0,8007.0,46.352839
2019-06-04 01:40:00+00:00,8005.24,8008.01,7990.0,7990.0,92.290855
2019-06-04 01:41:00+00:00,7990.0,7993.13,7968.0,7980.22,120.269254
2019-06-04 01:42:00+00:00,7981.67,7994.94,7978.57,7983.1,65.726918
2019-06-04 01:43:00+00:00,7984.15,7990.0,7980.0,7980.29,39.577285
2019-06-04 01:44:00+00:00,7980.0,7988.99,7977.56,7983.27,17.132016
2019-06-04 01:45:00+00:00,7980.36,8005.35,7980.36,8001.17,134.70253
2019-06-04 01:46:00+00:00,8004.15,8020.58,7998.65,8009.73,91.309358
2019-06-04 01:47:00+00:00,8009.71,8016.26,7998.97,8004.29,59.197269
