open,high,low,close,volume,datetime
8372.89,8375.64,8342.01,8354.41,197.033252,2019-06-03 14:54:00+00:00
8354.41,8383.31,8351.07,8373.77,60.907505,2019-06-03 14:55:00+00:00
8375.65,8385.31,8368.29,8383.06,49.55547,2019-06-03 14:56:00+00:00
8380.46,8407.14,8380.45,8403.11,48.865875,2019-06-03 14:57:00+00:00
8403.37,8403.38,8386.35,8400.0,29.898601,2019-06-03 14:58:00+00:00
8397.52,8402.0,8391.68,8398.68,28.09993,2019-06-03 14:59:00+00:00
8398.68,8399.85,8354.63,8363.54,80.777542,2019-06-03 15:00:00+00:00
8365.54,8380.0,8333.21,8340.24,80.174661,2019-06-03 15:01:00+00:00
8335.72,8366.96,8330.0,8353.55,87.884609,2019-06-03 15:02:00+00:00
8350.22,8366.77,8343.57,8358.54,72.524681,2019-06-03 15:03:00+00:00
8362.38,8381.87,8359.82,8378.55,41.605941,2019-06-03 15:04:00+00:00
8377.04,8394.52,8375.96,8391.02,50.176875,2019-06-03 15:05:00+00:00
8390.06,8394.8,8382.75,8393.36,41.442485,2019-06-03 15:06:00+00:00
8391.96,8394.17,8380.0,8383.25,33.04626,2019-06-03 15:07:00+00:00
8383.23,8392.05,8375.52,8384.65,23.802166,2019-06-03 15:08:00+00:00
8384.65,8387.39,8364.59,8371.68,36.357404,2019-06-03 15:09:00+00:00
8368.08,8373.57,8350.0,8365.68,52.141967,2019-06-03 15:10:00+00:00
8365.68,8365.71,8340.0,8353.62,74.723609,2019-06-03 15:11:00+00:00
8353.61,8360.83,8348.2,8354.83,38.355487,2019-06-03 15:12:00+00:00
8352.35,8373.9,8350.79,8373.51,42.191204,2019-06-03 15:13:00+00:00
8373.51,8394.91,8371.13,8381.6,53.231228,2019-06-03 15:14:00+00:00
8382.38,8389.21,8375.98,8377.37,35.630348,2019-06-03 15:15:00+00:00
8378.96,8400.0,8373.0,8400.0,88.172877,2019-06-03 15:16:00+00:00
8399.39,8414.12,8389.31,8414.12,86.29963,2019-06-03 15:17:00+00:00
8413.09,8416.61,8400.49,8416.04,54.951977,2019-06-03 15:18:00+00:00
8416.61,8436.26,8416.08,8431.26,88.951384,2019-06-03 15:19:00+00:00
8432.13,8439.28,8423.34,8425.8,51.175284,2019-06-03 15:20:00+00:00
8425.8,8438.53,8423.02,8431.39,51.665183,2019-06-03 15:21:00+00:00
8434.09,8450.5,8423.49,8430.0,78.619818,2019-06-03 15:22:00+00:00
8429.06,8430.73,8415.0,8415.0,21.897202,2019-06-03 15:23:00+00:00
8416.11,8420.0,8406.23,8412.63,41.082983,2019-06-03 15:24:00+00:00
8410.0,8428.56,8406.8,8418.99,38.837071,2019-06-03 15:25:00+00:00
8420.12,8430.0,8415.39,8425.63,24.399223,2019-06-03 15:26:00+00:00
8428.01,8428.03,8414.58,8420.53,19.944596,2019-06-03 15:27:00+00:00
8418.38,8420.48,8411.69,8417.99,16.08833,2019-06-03 15:28:00+00:00
8417.99,8424.0,8400.03,8410.18,30.013029,2019-06-03 15:29:00+00:00
8410.18,8410.21,8388.5,8403.2,85.638691,2019-06-03 15:30:00+00:00
8402.75,8403.44,8393.1,8402.59,28.601029,2019-06-03 15:31:00+00:00
8404.96,8414.0,8400.0,8413.15,32.945404,2019-06-03 15:32:00+00:00
8412.47,8420.23,8410.47,8420.05,28.926666,2019-06-03 15:33:00+00:00
8417.92,8434.09,8416.09,8429.7,69.39228,2019-06-03 15:34:00+00:00
8430.0,8434.12,8424.21,8433.81,23.936519,2019-06-03 15:35:00+00:00
8433.81,8454.99,8433.58,8452.21,55.301275,2019-06-03 15:36:00+00:00
8451.64,8455.1,8443.88,8447.58,49.243966,2019-06-03 15:37:00+00:00
8447.56,8455.53,8443.92,8453.23,33.470668,2019-06-03 15:38:00+00:00
8454.32,8462.5,8452.97,8458.9,23.064545,2019-06-03 15:39:00+00:00
8458.97,8463.0,8452.88,8458.09,34.795296,2019-06-03 15:40:00+00:00
8458.09,8463.0,8455.25,8460.99,25.5061,2019-06-03 15:41:00+00:00
8460.98,8460.99,8452.42,8458.27,35.990506,2019-06-03 15:42:00+00:00
8456.75,8460.01,8453.07,8455.83,21.191741,2019-06-03 15:43:00+00:00
8454.98,8455.3,8450.0,8450.0,23.540763,2019-06-03 15:44:00+00:00
8450.5,8450.69,8439.24,8441.53,32.423718,2019-06-03 15:45:00+00:00
8441.53,8452.57,8441.51,8447.0,42.703128,2019-06-03 15:46:00+00:00
8446.98,8462.0,8444.82,8461.05,77.666717,2019-06-03 15:47:00+00:00
8461.05,8464.55,8451.06,8451.33,22.85239,2019-06-03 15:48:00+00:00
8453.97,8458.63,8449.94,8451.76,24.347827,2019-06-03 15:49:00+00:00
8451.06,8474.75,8451.04,8471.92,23.939232,2019-06-03 15:50:00+00:00
8473.89,8474.59,8464.34,8468.33,30.559792,2019-06-03 15:51:00+00:00
8468.33,8470.0,8465.54,8468.4,17.787516,2019-06-03 15:52:00+00:00
8468.88,8469.88,8460.5,8461.6,13.921965,2019-06-03 15:53:00+00:00
8460.55,8462.37,8456.72,8456.72,21.58389,2019-06-03 15:54:00+00:00
8457.56,8462.0,8452.04,8461.88,28.567134,2019-06-03 15:55:00+00:00
8460.88,8469.9,8458.43,8465.89,17.753718,2019-06-03 15:56:00+00:00
8467.66,8470.0,8463.33,8470.0,26.950794,2019-06-03 15:57:00+00:00
8470.0,8471.6,8469.9,8470.0,59.044994,2019-06-03 15:58:00+00:00
8471.49,8477.75,8470.0,8473.66,15.512356,2019-06-03 15:59:00+00:00
8471.88,8472.85,8454.23,8455.08,30.914729,2019-06-03 16:00:00+00:00
8456.84,8460.03,8440.75,8440.93,18.495215,2019-06-03 16:01:00+00:00
8443.0,8447.92,8437.52,8446.21,27.840465,2019-06-03 16:02:00+00:00
8449.0,8449.0,8436.01,8438.58,30.128308,2019-06-03 16:03:00+00:00
8436.15,8441.44,8435.0,8437.47,14.778692,2019-06-03 16:04:00+00:00
8440.37,8445.53,8436.87,8443.22,21.134366,2019-06-03 16:05:00+00:00
8443.58,8453.25,8440.0,8450.29,26.577403,2019-06-03 16:06:00+00:00
8450.66,8461.59,8449.48,8461.47,21.620774,2019-06-03 16:07:00+00:00
8460.6,8470.0,8457.56,8468.98,27.365739,2019-06-03 16:08:00+00:00
8466.66,8481.95,8464.7,8478.21,46.999365,2019-06-03 16:09:00+00:00
8479.08,8495.44,8476.91,8495.2,59.242089,2019-06-03 16:10:00+00:00
8491.89,8499.47,8491.3,8499.47,47.611555,2019-06-03 16:11:00+00:00
8499.49,8503.46,8482.01,8485.69,57.703368,2019-06-03 16:12:00+00:00
8486.26,8494.98,8485.02,8492.02,16.57263,2019-06-03 16:13:00+00:00
8492.02,8501.27,8492.02,8498.96,68.269328,2019-06-03 16:14:00+00:00
8495.82,8498.96,8479.8,8485.02,62.598367,2019-06-03 16:15:00+00:00
8486.1,8486.99,8479.33,8481.24,18.785416,2019-06-03 16:16:00+00:00
8483.07,8483.07,8476.94,8482.32,13.060803,2019-06-03 16:17:00+00:00
8482.32,8494.93,8479.87,8493.32,36.831629,2019-06-03 16:18:00+00:00
8492.53,8504.74,8492.53,8502.08,59.558189,2019-06-03 16:19:00+00:00
8502.99,8504.67,8497.51,8502.0,37.280048,2019-06-03 16:20:00+00:00
8502.0,8506.88,8498.45,8506.79,52.724422,2019-06-03 16:21:00+00:00
8506.42,8508.73,8499.99,8506.29,28.221311,2019-06-03 16:22:00+00:00
8506.29,8506.33,8496.15,8497.73,20.094841,2019-06-03 16:23:00+00:00
8499.91,8500.0,8493.51,8499.96,20.65331,2019-06-03 16:24:00+00:00
8499.96,8507.0,8498.07,8505.35,47.883064,2019-06-03 16:25:00+00:00
8505.51,8516.22,8505.49,8516.22,25.344746,2019-06-03 16:26:00+00:00
8516.22,8527.36,8516.0,8518.78,49.479252,2019-06-03 16:27:00+00:00
8518.65,8520.3,8510.8,8513.3,23.764148,2019-06-03 16:28:00+00:00
8513.3,8522.35,8510.52,8521.64,30.287612,2019-06-03 16:29:00+00:00
8521.63,8525.72,8512.96,8515.22,52.909435,2019-06-03 16:30:00+00:00
8515.22,8515.22,8496.79,8497.56,39.397144,2019-06-03 16:31:00+00:00
8496.83,8504.88,8496.83,8500.83,17.570231,2019-06-03 16:32:00+00:00
8500.83,8504.87,8492.63,8496.94,33.589242,2019-06-03 16:33:00+00:00
8499.44,8512.52,8497.01,8510.46,28.91008,2019-06-03 16:34:00+00:00
8509.24,8518.18,8508.98,8516.0,55.67003,2019-06-03 16:35:00+00:00
8516.0,8516.0,8507.72,8510.15,15.56525,2019-06-03 16:36:00+00:00
8510.0,8510.27,8492.49,8492.62,33.379404,2019-06-03 16:37:00+00:00
8492.71,8498.86,8490.08,8493.0,28.713604,2019-06-03 16:38:00+00:00
8490.88,8498.36,8484.23,8488.16,39.140766,2019-06-03 16:39:00+00:00
8488.14,8492.0,8485.57,8491.63,16.206228,2019-06-03 16:40:00+00:00
8491.88,8506.8,8491.67,8503.27,14.240607,2019-06-03 16:41:00+00:00
8503.28,8513.19,8501.85,8511.69,18.044276,2019-06-03 16:42:00+00:00
8511.83,8518.69,8508.52,8512.0,31.346433,2019-06-03 16:43:00+00:00
8509.84,8524.99,8508.02,8521.83,34.880766,2019-06-03 16:44:00+00:00
8524.95,8535.0,8521.84,8534.96,56.960827,2019-06-03 16:45:00+00:00
8534.96,8544.0,8534.0,8543.99,35.732237,2019-06-03 16:46:00+00:00
8543.99,8550.0,8538.06,8539.26,43.315171,2019-06-03 16:47:00+00:00
8541.67,8550.0,8531.21,8547.72,55.877902,2019-06-03 16:48:00+00:00
8549.99,8558.81,8537.76,8545.05,70.137148,2019-06-03 16:49:00+00:00
8545.07,8550.0,8537.94,8537.94,25.995792,2019-06-03 16:50:00+00:00
8540.0,8544.6,8537.28,8537.47,17.014717,2019-06-03 16:51:00+00:00
8539.48,8553.8,8538.52,8551.02,29.318341,2019-06-03 16:52:00+00:00
8553.76,8553.76,8535.66,8535.7,42.50936,2019-06-03 16:53:00+00:00
8535.81,8543.91,8531.37,8539.8,24.355164,2019-06-03 16:54:00+00:00
8539.81,8542.3,8527.09,8527.66,28.281408,2019-06-03 16:55:00+00:00
8529.95,8532.01,8523.0,8528.7,15.19917,2019-06-03 16:56:00+00:00
8528.59,8529.83,8521.0,8525.44,15.979055,2019-06-03 16:57:00+00:00
8523.63,8538.47,8522.16,8538.47,19.650222,2019-06-03 16:58:00+00:00
8538.47,8541.16,8533.88,8536.82,23.1367,2019-06-03 16:59:00+00:00
8536.82,8546.52,8535.14,8544.25,25.246601,2019-06-03 17:00:00+00:00
8544.27,8546.36,8526.51,8528.17,46.207996,2019-06-03 17:01:00+00:00
8527.94,8532.2,8521.37,8526.47,26.316045,2019-06-03 17:02:00+00:00
8524.19,8527.68,8520.07,8520.55,18.557056,2019-06-03 17:03:00+00:00
8520.16,8525.06,8515.0,8515.82,24.971327,2019-06-03 17:04:00+00:00
8518.88,8518.88,8501.04,8507.86,46.178262,2019-06-03 17:05:00+00:00
8507.86,8510.73,8497.7,8509.11,34.94725,2019-06-03 17:06:00+00:00
8508.59,8524.97,8506.0,8524.7,29.892886,2019-06-03 17:07:00+00:00
8521.74,8527.0,8520.08,8522.12,15.381275,2019-06-03 17:08:00+00:00
8523.58,8523.58,8511.79,8511.79,14.389509,2019-06-03 17:09:00+00:00
8510.41,8511.58,8500.01,8502.19,24.480625,2019-06-03 17:10:00+00:00
8502.19,8508.3,8495.49,8501.7,29.791144,2019-06-03 17:11:00+00:00
8503.16,8504.27,8493.77,8503.99,47.645386,2019-06-03 17:12:00+00:00
8505.48,8512.93,8503.56,8510.91,15.812963,2019-06-03 17:13:00+00:00
8509.8,8518.95,8509.8,8510.98,13.195728,2019-06-03 17:14:00+00:00
8511.33,8519.42,8511.33,8511.63,24.516349,2019-06-03 17:15:00+00:00
8511.75,8515.12,8506.01,8507.31,15.264389,2019-06-03 17:16:00+00:00
8506.05,8508.23,8501.42,8504.56,18.945462,2019-06-03 17:17:00+00:00
8501.48,8502.63,8470.85,8482.67,75.062459,2019-06-03 17:18:00+00:00
8482.65,8491.8,8471.87,8472.01,75.099578,2019-06-03 17:19:00+00:00
8472.01,8478.98,8470.0,8473.86,14.151979,2019-06-03 17:20:00+00:00
8474.14,8485.04,8464.54,8485.04,29.292404,2019-06-03 17:21:00+00:00
8485.08,8488.46,8478.6,8487.57,23.944491,2019-06-03 17:22:00+00:00
8487.59,8497.37,8486.82,8489.36,11.199392,2019-06-03 17:23:00+00:00
8490.57,8490.57,8482.2,8482.91,13.102942,2019-06-03 17:24:00+00:00
8482.04,8486.59,8476.2,8486.59,13.98797,2019-06-03 17:25:00+00:00
8485.34,8495.92,8484.16,8492.27,13.070636,2019-06-03 17:26:00+00:00
8492.78,8495.28,8490.0,8491.36,9.165907,2019-06-03 17:27:00+00:00
8490.36,8490.36,8478.16,8483.96,8.491572,2019-06-03 17:28:00+00:00
8482.92,8485.07,8472.14,8474.78,14.324585,2019-06-03 17:29:00+00:00
8473.51,8482.28,8470.05,8478.26,11.335164,2019-06-03 17:30:00+00:00
8478.27,8492.3,8478.27,8490.9,28.214787,2019-06-03 17:31:00+00:00
8491.64,8494.44,8485.44,8487.27,12.665268,2019-06-03 17:32:00+00:00
8487.27,8488.52,8482.48,8487.49,8.785811,2019-06-03 17:33:00+00:00
8488.35,8492.77,8483.33,8489.87,13.355002,2019-06-03 17:34:00+00:00
8490.51,8492.08,8488.01,8490.07,4.921112,2019-06-03 17:35:00+00:00
8490.05,8495.01,8488.44,8488.86,17.205217,2019-06-03 17:36:00+00:00
8488.83,8495.85,8488.83,8495.43,8.804434,2019-06-03 17:37:00+00:00
8494.62,8495.61,8483.1,8483.1,16.03302,2019-06-03 17:38:00+00:00
8483.1,8483.52,8476.92,8480.55,9.682522,2019-06-03 17:39:00+00:00
8480.73,8488.78,8476.36,8482.2,11.036548,2019-06-03 17:40:00+00:00
8481.03,8491.34,8481.03,8487.48,6.8786,2019-06-03 17:41:00+00:00
8489.18,8497.0,8488.51,8497.0,15.031746,2019-06-03 17:42:00+00:00
8497.01,8497.15,8488.86,8492.98,8.257188,2019-06-03 17:43:00+00:00
8492.96,8504.96,8492.73,8495.68,21.742386,2019-06-03 17:44:00+00:00
8498.03,8500.15,8491.34,8494.02,10.274311,2019-06-03 17:45:00+00:00
8494.02,8499.03,8492.05,8498.63,10.790738,2019-06-03 17:46:00+00:00
8499.69,8506.38,8496.02,8499.6,13.572798,2019-06-03 17:47:00+00:00
8499.6,8504.29,8494.09,8498.2,12.233589,2019-06-03 17:48:00+00:00
8498.2,8499.38,8485.31,8490.4,17.380333,2019-06-03 17:49:00+00:00
8493.52,8493.53,8481.42,8481.43,9.089022,2019-06-03 17:50:00+00:00
8481.43,8482.51,8475.53,8479.36,11.878028,2019-06-03 17:51:00+00:00
8482.01,8490.75,8479.7,8489.19,9.806358,2019-06-03 17:52:00+00:00
8486.4,8492.29,8484.06,8484.06,12.023096,2019-06-03 17:53:00+00:00
8485.0,8488.69,8483.87,8486.0,5.276352,2019-06-03 17:54:00+00:00
8486.0,8494.17,8480.0,8491.47,27.973224,2019-06-03 17:55:00+00:00
8490.24,8494.15,8485.01,8488.39,7.171969,2019-06-03 17:56:00+00:00
8488.09,8488.39,8480.54,8483.45,10.040946,2019-06-03 17:57:00+00:00
8483.45,8485.37,8466.83,8469.79,22.956196,2019-06-03 17:58:00+00:00
8471.01,8474.17,8465.95,8467.22,12.149948,2019-06-03 17:59:00+00:00
8468.06,8481.62,8465.51,8478.21,10.994695,2019-06-03 18:00:00+00:00
8478.2,8489.27,8477.05,8489.09,19.676397,2019-06-03 18:01:00+00:00
8489.09,8494.95,8487.0,8490.03,8.984457,2019-06-03 18:02:00+00:00
8489.5,8497.45,8489.49,8493.96,18.35309,2019-06-03 18:03:00+00:00
8492.91,8494.0,8485.95,8488.96,14.075229,2019-06-03 18:04:00+00:00
8487.91,8499.0,8486.13,8498.04,25.436116,2019-06-03 18:05:00+00:00
8498.04,8498.99,8491.21,8494.92,8.078051,2019-06-03 18:06:00+00:00
8495.43,8506.48,8494.91,8503.86,20.673153,2019-06-03 18:07:00+00:00
8505.75,8523.0,8500.01,8512.89,75.393021,2019-06-03 18:08:00+00:00
8511.81,8516.9,8500.0,8500.0,13.05828,2019-06-03 18:09:00+00:00
8500.0,8510.0,8499.96,8507.38,8.559104,2019-06-03 18:10:00+00:00
8508.39,8509.26,8498.0,8498.96,11.158112,2019-06-03 18:11:00+00:00
8498.84,8500.62,8496.26,8498.98,5.945283,2019-06-03 18:12:00+00:00
8497.77,8507.0,8495.0,8500.79,36.420919,2019-06-03 18:13:00+00:00
8504.35,8509.95,8498.2,8503.97,15.062851,2019-06-03 18:14:00+00:00
8502.98,8508.46,8499.42,8505.95,10.493659,2019-06-03 18:15:00+00:00
8505.92,8506.42,8493.83,8493.98,13.227638,2019-06-03 18:16:00+00:00
8493.4,8493.95,8484.01,8484.06,14.129895,2019-06-03 18:17:00+00:00
8484.08,8494.84,8484.07,8491.95,6.276007,2019-06-03 18:18:00+00:00
8489.23,8501.69,8487.96,8501.69,9.617105,2019-06-03 18:19:00+00:00
8500.95,8506.71,8490.14,8491.99,14.144091,2019-06-03 18:20:00+00:00
8491.97,8496.32,8488.97,8488.97,10.509589,2019-06-03 18:21:00+00:00
8488.02,8494.96,8485.5,8489.82,10.32701,2019-06-03 18:22:00+00:00
8488.87,8499.22,8484.83,8497.67,10.135458,2019-06-03 18:23:00+00:00
8495.81,8507.89,8495.71,8503.32,7.632274,2019-06-03 18:24:00+00:00
8503.32,8515.14,8501.8,8514.75,10.172762,2019-06-03 18:25:00+00:00
8514.8,8519.14,8510.61,8515.0,15.937979,2019-06-03 18:26:00+00:00
8514.98,8518.06,8509.15,8510.24,14.482773,2019-06-03 18:27:00+00:00
8509.16,8511.36,8505.89,8507.82,6.650366,2019-06-03 18:28:00+00:00
8506.78,8508.63,8501.69,8508.63,5.465734,2019-06-03 18:29:00+00:00
8507.84,8519.14,8507.84,8517.03,11.065167,2019-06-03 18:30:00+00:00
8517.03,8518.29,8513.42,8515.94,7.859464,2019-06-03 18:31:00+00:00
8516.58,8531.14,8515.05,8525.24,23.080271,2019-06-03 18:32:00+00:00
8525.24,8526.05,8514.95,8520.91,17.275216,2019-06-03 18:33:00+00:00
8520.94,8527.18,8520.6,8520.6,9.338129,2019-06-03 18:34:00+00:00
8520.6,8537.01,8520.44,8535.7,21.585573,2019-06-03 18:35:00+00:00
8535.7,8540.0,8533.77,8540.0,9.378535,2019-06-03 18:36:00+00:00
8540.0,8540.0,8527.89,8529.74,9.376587,2019-06-03 18:37:00+00:00
8527.93,8539.99,8527.93,8538.01,10.33205,2019-06-03 18:38:00+00:00
8538.0,8539.98,8526.47,8528.55,10.90527,2019-06-03 18:39:00+00:00
8528.56,8531.0,8524.06,8529.67,24.974248,2019-06-03 18:40:00+00:00
8530.0,8538.12,8528.0,8538.0,8.870111,2019-06-03 18:41:00+00:00
8538.0,8544.34,8537.0,8542.89,21.75636,2019-06-03 18:42:00+00:00
8544.33,8549.83,8542.16,8546.15,23.884898,2019-06-03 18:43:00+00:00
8546.15,8546.15,8534.88,8542.65,15.475832,2019-06-03 18:44:00+00:00
8542.23,8555.0,8542.23,8550.0,30.673615,2019-06-03 18:45:00+00:00
8552.55,8554.54,8543.72,8551.6,18.135413,2019-06-03 18:46:00+00:00
8553.96,8560.1,8550.39,8559.35,67.618891,2019-06-03 18:47:00+00:00
8560.1,8562.61,8542.8,8546.66,23.232653,2019-06-03 18:48:00+00:00
8548.43,8559.75,8546.87,8559.29,16.661839,2019-06-03 18:49:00+00:00
8553.39,8556.28,8537.29,8538.1,21.512289,2019-06-03 18:50:00+00:00
8537.29,8556.93,8537.29,8552.59,13.018507,2019-06-03 18:51:00+00:00
8552.6,8561.01,8548.78,8558.58,12.965444,2019-06-03 18:52:00+00:00
8558.58,8579.59,8555.16,8579.57,43.137971,2019-06-03 18:53:00+00:00
8579.57,8583.0,8558.16,8572.7,49.24068,2019-06-03 18:54:00+00:00
8572.18,8573.85,8561.26,8565.48,16.444738,2019-06-03 18:55:00+00:00
8565.49,8570.35,8554.35,8570.35,26.761393,2019-06-03 18:56:00+00:00
8570.35,8578.62,8567.03,8574.55,32.675782,2019-06-03 18:57:00+00:00
8570.97,8572.14,8555.46,8563.96,16.728499,2019-06-03 18:58:00+00:00
8564.0,8567.2,8550.0,8563.0,18.52073,2019-06-03 18:59:00+00:00
8561.49,8572.75,8552.76,8560.06,53.086688,2019-06-03 19:00:00+00:00
8558.13,8561.49,8549.41,8553.44,13.804747,2019-06-03 19:01:00+00:00
8553.35,8562.3,8550.01,8559.31,15.390215,2019-06-03 19:02:00+00:00
8555.01,8570.3,8553.82,8565.98,19.369989,2019-06-03 19:03:00+00:00
8563.29,8576.82,8563.29,8574.0,15.29958,2019-06-03 19:04:00+00:00
8570.96,8573.75,8567.38,8570.81,14.04138,2019-06-03 19:05:00+00:00
8571.28,8571.31,8567.35,8568.02,11.227743,2019-06-03 19:06:00+00:00
8568.85,8569.95,8565.98,8568.0,13.206051,2019-06-03 19:07:00+00:00
8568.4,8580.4,8568.0,8572.44,27.96987,2019-06-03 19:08:00+00:00
8574.62,8577.78,8564.91,8564.92,18.00768,2019-06-03 19:09:00+00:00
8564.92,8567.66,8557.75,8559.45,11.425595,2019-06-03 19:10:00+00:00
8558.63,8568.18,8556.0,8565.8,20.894001,2019-06-03 19:11:00+00:00
8565.88,8566.98,8545.54,8552.81,13.877346,2019-06-03 19:12:00+00:00
8552.81,8562.48,8546.48,8562.23,17.121138,2019-06-03 19:13:00+00:00
8562.21,8562.23,8552.48,8554.02,9.983209,2019-06-03 19:14:00+00:00
8554.01,8561.84,8551.23,8558.59,9.87596,2019-06-03 19:15:00+00:00
8558.59,8569.6,8558.42,8569.6,5.425003,2019-06-03 19:16:00+00:00
8566.83,8575.42,8563.05,8569.43,10.949309,2019-06-03 19:17:00+00:00
8567.67,8576.0,8567.67,8573.46,14.113494,2019-06-03 19:18:00+00:00
8573.97,8575.06,8570.13,8571.41,9.195444,2019-06-03 19:19:00+00:00
8570.87,8571.43,8557.69,8559.28,15.628804,2019-06-03 19:20:00+00:00
8558.4,8568.0,8557.65,8564.63,9.109896,2019-06-03 19:21:00+00:00
8564.63,8565.4,8553.65,8556.91,14.950048,2019-06-03 19:22:00+00:00
8556.89,8561.25,8556.39,8560.02,12.772779,2019-06-03 19:23:00+00:00
8560.01,8567.93,8555.41,8558.18,39.722345,2019-06-03 19:24:00+00:00
8558.18,8558.18,8553.87,8555.61,9.209962,2019-06-03 19:25:00+00:00
8555.09,8559.48,8551.16,8557.92,6.954941,2019-06-03 19:26:00+00:00
8559.36,8562.28,8557.9,8560.33,5.640701,2019-06-03 19:27:00+00:00
8560.35,8560.35,8554.0,8554.0,8.35467,2019-06-03 19:28:00+00:00
8554.13,8556.57,8543.99,8544.9,17.608081,2019-06-03 19:29:00+00:00
8544.88,8552.9,8522.98,8533.49,49.306735,2019-06-03 19:30:00+00:00
8534.19,8545.8,8533.52,8540.95,17.891337,2019-06-03 19:31:00+00:00
8540.93,8543.0,8536.71,8540.0,12.468477,2019-06-03 19:32:00+00:00
8539.76,8554.06,8539.35,8550.23,39.206391,2019-06-03 19:33:00+00:00
8550.01,8554.07,8548.44,8551.83,6.71267,2019-06-03 19:34:00+00:00
8550.81,8554.07,8549.3,8551.7,6.255797,2019-06-03 19:35:00+00:00
8551.12,8560.0,8545.85,8548.47,20.775672,2019-06-03 19:36:00+00:00
8547.57,8557.06,8547.57,8551.64,7.622203,2019-06-03 19:37:00+00:00
8552.1,8560.0,8551.02,8557.67,10.995143,2019-06-03 19:38:00+00:00
8557.69,8564.85,8549.63,8549.98,19.920008,2019-06-03 19:39:00+00:00
8549.98,8557.68,8549.66,8556.97,11.076307,2019-06-03 19:40:00+00:00
8557.67,8558.89,8553.0,8553.05,12.5757,2019-06-03 19:41:00+00:00
8553.19,8560.0,8551.52,8558.03,26.147666,2019-06-03 19:42:00+00:00
8559.28,8562.95,8551.49,8552.38,39.187462,2019-06-03 19:43:00+00:00
8552.0,8556.16,8551.5,8555.02,9.181481,2019-06-03 19:44:00+00:00
8555.44,8566.86,8553.13,8555.17,24.804012,2019-06-03 19:45:00+00:00
8557.06,8562.1,8553.12,8560.79,5.622853,2019-06-03 19:46:00+00:00
8558.01,8566.69,8556.57,8566.08,29.275417,2019-06-03 19:47:00+00:00
8562.23,8570.15,8562.14,8570.03,21.607778,2019-06-03 19:48:00+00:00
8569.97,8572.71,8567.3,8571.98,13.124611,2019-06-03 19:49:00+00:00
8571.14,8571.97,8561.53,8565.13,15.567709,2019-06-03 19:50:00+00:00
8566.08,8570.77,8563.16,8568.29,16.077113,2019-06-03 19:51:00+00:00
8568.29,8570.59,8566.01,8566.35,10.219545,2019-06-03 19:52:00+00:00
8568.42,8569.62,8560.07,8560.07,10.599425,2019-06-03 19:53:00+00:00
8560.07,8567.8,8560.03,8562.0,20.232035,2019-06-03 19:54:00+00:00
8563.0,8568.16,8560.79,8566.47,8.076884,2019-06-03 19:55:00+00:00
8568.22,8568.23,8560.92,8561.7,9.456055,2019-06-03 19:56:00+00:00
8561.71,8565.33,8560.0,8564.6,8.822507,2019-06-03 19:57:00+00:00
8564.04,8574.35,8564.04,8574.33,36.710759,2019-06-03 19:58:00+00:00
8572.42,8574.32,8570.73,8570.88,6.075113,2019-06-03 19:59:00+00:00
8570.89,8580.22,8570.89,8578.11,16.457425,2019-06-03 20:00:00+00:00
8580.0,8580.11,8566.31,8570.01,22.18531,2019-06-03 20:01:00+00:00
8570.88,8571.67,8563.13,8565.85,12.317193,2019-06-03 20:02:00+00:00
8566.87,8569.29,8560.0,8560.16,15.320321,2019-06-03 20:03:00+00:00
8561.35,8563.18,8556.73,8557.4,14.91439,2019-06-03 20:04:00+00:00
8556.74,8557.39,8550.0,8550.0,18.482532,2019-06-03 20:05:00+00:00
8550.0,8553.92,8550.0,8551.91,13.123997,2019-06-03 20:06:00+00:00
8553.85,8566.65,8551.23,8555.23,25.094391,2019-06-03 20:07:00+00:00
8557.97,8564.97,8555.24,8559.77,7.135215,2019-06-03 20:08:00+00:00
8561.85,8567.21,8559.67,8560.3,15.25264,2019-06-03 20:09:00+00:00
8560.3,8570.82,8560.16,8569.27,11.784731,2019-06-03 20:10:00+00:00
8568.11,8575.49,8566.94,8567.33,37.690944,2019-06-03 20:11:00+00:00
8567.33,8568.26,8562.83,8563.92,7.493031,2019-06-03 20:12:00+00:00
8563.94,8567.24,8562.37,8562.86,5.397936,2019-06-03 20:13:00+00:00
8562.38,8566.83,8562.16,8562.7,5.52773,2019-06-03 20:14:00+00:00
8564.9,8565.5,8550.92,8553.74,26.914317,2019-06-03 20:15:00+00:00
8553.73,8553.73,8547.54,8549.84,10.888428,2019-06-03 20:16:00+00:00
8548.88,8562.54,8547.53,8558.71,19.357719,2019-06-03 20:17:00+00:00
8558.71,8559.79,8549.18,8552.94,7.0808,2019-06-03 20:18:00+00:00
8553.02,8559.6,8549.18,8550.0,14.248084,2019-06-03 20:19:00+00:00
8550.02,8552.66,8542.86,8546.38,23.303714,2019-06-03 20:20:00+00:00
8548.35,8552.0,8541.55,8543.88,20.840689,2019-06-03 20:21:00+00:00
8541.72,8546.22,8540.21,8544.0,10.900481,2019-06-03 20:22:00+00:00
8542.57,8548.45,8542.04,8543.02,15.322642,2019-06-03 20:23:00+00:00
8543.69,8547.1,8543.06,8544.24,4.939269,2019-06-03 20:24:00+00:00
8544.68,8547.09,8542.09,8542.09,6.911668,2019-06-03 20:25:00+00:00
